# Top level file listing the corpus collections
#Collection File, HTML Gloss File, Title, Description, Introduction File, Corpus, Format, Period
taisho/t0132b.csv	taisho/t0132b.html	Shi Shi Huo Wu Fu Bao Jing 《佛說食施獲五福報經》	By an unknown translator in 1 scroll	taisho/t0132b_00.txt	Taishō	Sūtra	317-420	āgama
taisho/t0133.csv	taisho/t0133.html	Pinpi Suoluo Wang Yi Fo Gongyang Jing 《頻毘娑羅王詣佛供養經》	Translated by Fa Ju in 1 scroll	taisho/t0133_00.txt	Taishō	Sūtra	290-307	āgama
taisho/t0134.csv	taisho/t0134.html	Zhangzhe Zi Liu Guo Chujia Jing 《佛說長者子六過出家經》	Translated by Hui Jian in 1 scroll	taisho/t0134_00.txt	Taishō	Sūtra	457	āgama
taisho/t0135.csv	taisho/t0135.html	Lishi Yi Shan Jing 《佛說力士移山經》	Translated by Dharmarakṣa in 1 scroll	taisho/t0135_00.txt	Taishō	Sūtra	265-313	āgama
taisho/t0136.csv	taisho/t0136.html	Si Weicengyou Fa Jing 《佛說四未曾有法經》	Translated by Dharmarakṣa in 1 scroll	taisho/t0136_00.txt	Taishō	Sūtra	265-313	āgama
taisho/t0137.csv	taisho/t0137.html	Shelifu Mohe Mulian You Si Qu Jing 《舍利弗摩訶目連遊四衢經》	Translated by Kang Meng Xiang in 1 scroll	taisho/t0137_00.txt	Taishō	Sūtra	194-199	āgama
taisho/t0138.csv	taisho/t0138.html	Shiyi Xiang Sinian Rulai Jing (Maitrībhāvanāsūtra / Mettā Sutta) 《十一想思念如來經》	Translated by Guṇabhadra in 1 scroll	taisho/t0138_00.txt	Taishō	Sūtra	435-443	āgama
taisho/t0139.csv	taisho/t0139.html	Si Nili Jing 《四泥犁經》	Translated by Tan Wulan in 1 scroll	taisho/t0139_00.txt	Taishō	Sūtra	381-395	āgama
taisho/t0140.csv	taisho/t0140.html	Enabindi Hua Qi Zi Jing 《阿那邠邸化七子經》	Translated by An Shigao in 1 scroll	taisho/t0140_00.txt	Taishō	Sūtra	148-170	āgama
taisho/t0141.csv	taisho/t0141.html	Esuda Jing 《佛說阿遬達經》	Translated by Guṇabhadra in 1 scroll	taisho/t0141_00.txt	Taishō	Sūtra	435-443	āgama
taisho/t0142a.csv	taisho/t0142a.html	Yuye Nu Jing 《佛說玉耶女經》	By an unknown translator in 1 scroll	taisho/t0142a_00.txt	Taishō	Sūtra	265-317	āgama
taisho/t0142b.csv	taisho/t0142b.html	Yuye Nu Jing 《玉耶女經》	By an unknown translator in 1 scroll	taisho/t0142b_00.txt	Taishō	Sūtra	265-317	āgama
taisho/t0143.csv	taisho/t0143.html	Yuye Jing 《玉耶經》	Translated by Tan Wulan in 1 scroll	taisho/t0143_00.txt	Taishō	Sūtra	381-395	āgama
taisho/t0144.csv	taisho/t0144.html	Da'aidao Bannihuan Jing 《大愛道般泥洹經》	Translated by Bai Fa Zu in 1 scroll	taisho/t0144_00.txt	Taishō	Sūtra	290-307	āgama
taisho/t0145.csv	taisho/t0145.html	Fomu Bannihuan Jing 《佛母般泥洹經》	Translated by Hui Jian in 1 scroll	taisho/t0145_00.txt	Taishō	Sūtra	457	āgama
taisho/t0146.csv	taisho/t0146.html	Shiwei Guo Wang Mengjian Shi Shi Jing 《舍衛國王夢見十事經》	By an unknown translator in 1 scroll	taisho/t0146_00.txt	Taishō	Sūtra	265-317	āgama
taisho/t0147.csv	taisho/t0147.html	Shewei Guo Wang Shi Meng Jing 《佛說舍衛國王十夢經》	By an unknown translator in 1 scroll	taisho/t0147_00.txt	Taishō	Sūtra	265-317	āgama
taisho/t0148.csv	taisho/t0148.html	Guowang Bu Li Xianni Meng Jing 《國王不梨先泥十夢經》	Translated by Tan Wulan in 1 scroll	taisho/t0148_00.txt	Taishō	Sūtra	381-395	āgama
taisho/t0149.csv	taisho/t0149.html	Anan Tongxue Jing 《阿難同學經》	Translated by An Shigao in 1 scroll	taisho/t0149_00.txt	Taishō	Sūtra	148-170	āgama
taisho/t0150a.csv	taisho/t0150a.html	Qi Chu San Guan Jing 《七處三觀經》	Translated by An Shigao in 1 scroll	taisho/t0150a_00.txt	Taishō	Sūtra	148-170	āgama
taisho/t0150b.csv	taisho/t0150b.html	Jiu Heng Jing 《九橫經》	Translated by An Shigao in 1 scroll	taisho/t0150b_00.txt	Taishō	Sūtra	148-170	āgama
taisho/t0151.csv	taisho/t0151.html	Ahan Zheng Xing Jing 《佛說阿含正行經》	Translated by An Shigao in 1 scroll	taisho/t0151_00.txt	Taishō	Sūtra	148-170	āgama
taisho/t0152.csv	taisho/t0152.html	Collection of Writings about the Six Pāramitās (Liu Du Ji Jing) 《六度集經》	Translated by Kang Seng Hui in 8 scrolls	taisho/t0152_00.txt	Taishō	Sūtra	251	jātaka
taisho/t0153.csv	taisho/t0153.html	Jātaka stories of the Bodhisattva (Pusa Benyuan Jing) 《菩薩本緣經》	Translated by Zhi Qian in 3 scrolls	taisho/t0153_00.txt	Taishō	Sūtra	223-253	jātaka
taisho/t0154.csv	taisho/t0154.html	Jātaka stories (Sheng Jing) 《生經》	Translated by Dharmarakṣa in 5 scrolls	taisho/t0154_00.txt	Taishō	Sūtra	285	jātaka
taisho/t0155.csv	taisho/t0155.html	Jātaka Stories of the Bodhisattva (Pusa Ben Xing Jing) 《菩薩本行經》	By an unknwon translator in 3 scrolls	taisho/t0155_00.txt	Taishō	Sūtra	317-420	jātaka
taisho/t0156.csv	taisho/t0156.html	Dafangbian Fo Bao'en Jing 《大方便佛報恩經》	By an unknwon translator in 7 scrolls	taisho/t0156_00.txt	Taishō	Sūtra	25-220	jātaka
taisho/t0157.csv	taisho/t0157.html	Bei Hua Jing (Karuṇāpuṇḍarīkasūtra) 《悲華經》	Translated by Dharmakṣema in 10 scrolls	taisho/t0157_00.txt	Taishō	Sūtra	414-421	jātaka
taisho/t0158.csv	taisho/t0158.html	Dasheng Bei Fen Tuo Li Jing (Karuṇāpuṇḍarīkasūtra) 《大乘悲分陀利經》	By an unknwon translator in 8 scrolls	taisho/t0158_00.txt	Taishō	Sūtra	350-431	jātaka
taisho/t0159.csv	taisho/t0159.html	Dasheng Bensheng Xin Di Guan Jing 《大乘本生心地觀經》	Translated by Prajña in 8 scrolls	taisho/t0159_00.txt	Taishō	Sūtra	618-907	jātaka
taisho/t0160.csv	taisho/t0160.html	Pusa Bensheng Man Lun (Jātakamālā) 《菩薩本生鬘論》	Translated by Shao De Hui Xin in 16 scrolls	taisho/t0160_00.txt	Taishō	Sūtra	960-1279	jātaka
taisho/t0161.csv	taisho/t0161.html	Changshou Wang Jing 《長壽王經》	By an unknwon translator in 1 scroll	taisho/t0161_00.txt	Taishō	Sūtra	265-316	jātaka
taisho/t0162.csv	taisho/t0162.html	Jinse Wang Jing (Kanakavarṇapūrvayoga)《金色王經》	Translated by Gautama Prajñāruci in 1 scroll	taisho/t0162_00.txt	Taishō	Sūtra	542	avadāna
taisho/t0163.csv	taisho/t0163.html	Miao Se Wang Yinyuan Jing《妙色王因緣經》	Translated by Yijing in 1 scroll	taisho/t0163_00.txt	Taishō	Sūtra	701	jātaka
taisho/t0164.csv	taisho/t0164.html	Shizi Su Duo Wang Duan Rou Jing《師子素馱娑王斷肉經》	Translated by Zhiyan in 1 scroll	taisho/t0164_00.txt	Taishō	Sūtra	721	jātaka
taisho/t0165.csv	taisho/t0165.html	Ding Sheng Wang Yinyuan Jing (Mandhātāvadāna) 《頂生王因緣經》	Translated by Dānapāla in 6 scrolls	taisho/t0165_00.txt	Taishō	Sūtra	1016-1017	avadāna
taisho/t0166.csv	taisho/t0166.html	Candraprabhabodhisattvacaryāvadāna 《月光菩薩經》	Translated by Faxian in 1 scroll	taisho/t0166_00.txt	Taishō	Sūtra	989-999	avadāna
taisho/t0167.csv	taisho/t0167.html	Taizi Mupo Jing 《太子慕魄經》	Translated by An Shigao in 1 scroll	taisho/t0167_00.txt	Taishō	Sūtra	148-170	avadāna
taisho/t0168.csv	taisho/t0168.html	Taizi Mupo Jing 《太子慕魄經》	Translated by Dharmarakṣa in 1 scroll	taisho/t0168_00.txt	Taishō	Sūtra	265-313	avadāna
taisho/t0169.csv	taisho/t0169.html	Yueming Pusa Jing (Candraprabhabodhisattva) 《月明菩薩經》	Translated by Zhi Qian in 1 scroll	taisho/t0169_00.txt	Taishō	Sūtra	223-253	avadāna
taisho/t0170.csv	taisho/t0170.html	Deguang Taizi Jing 《德光太子經》	Translated by Dharmarakṣa in 1 scroll	taisho/t0170_00.txt	Taishō	Sūtra	270	jātaka
taisho/t0171.csv	taisho/t0171.html	Taizi Xudana Jing (Vessantara Jātaka) 《太子須大拏經》	Translated by Shengjian in 1 scroll	taisho/t0171_00.txt	Taishō	Sūtra	388-409	jātaka
taisho/t0172.csv	taisho/t0172.html	Pusa Toushen Yi E Hu Qi Ta Yinyuan Jing 《菩薩投身飴餓虎起塔因緣經》	Translated by Fasheng in 1 scroll	taisho/t0172_00.txt	Taishō	Sūtra	397-439	jātaka
taisho/t0173.csv	taisho/t0173.html	Fuli Taizi Yinyuan Jing (Puṇyabalāvadāna) 《福力太子因緣經》	Translated by Dānapāla in 4 scrolls	taisho/t0173_00.txt	Taishō	Sūtra	983	avadāna
taisho/t0174.csv	taisho/t0174.html	Pusa Shan Zi Jing (Śyāmakajātakasūtra) 《菩薩睒子經》	By an unknwon translator in 1 scroll	taisho/t0174_00.txt	Taishō	Sūtra	265-316	jātaka
taisho/t0175a.csv	taisho/t0175a.html	Shan Zi Jing 《睒子經》	Translated by Shengjian in 1 scroll	taisho/t0175a_00.txt	Taishō	Sūtra	388-409	jātaka
taisho/t0175b.csv	taisho/t0175b.html	Fo Shuo Shan Zi Jing 《佛說睒子經》	Translated by Shengjian in 1 scroll	taisho/t0175b_00.txt	Taishō	Sūtra	388-409	jātaka
taisho/t0175c.csv	taisho/t0175c.html	Fo Shuo Shan Zi Jing 《佛說睒子經》	Translated by Shengjian in 1 scroll	taisho/t0175c_00.txt	Taishō	Sūtra	388-409	jātaka
taisho/t0176.csv	taisho/t0176.html	Shizi Yue Fo Ben Sheng Jing 《師子月佛本生經》	By an unknown translator in 1 scroll	taisho/t0176_00.txt	Taishō	Sūtra	350-431	jātaka
taisho/t0177.csv	taisho/t0177.html	Dayi Jing (Mahāmati) 《大意經》	Translated by Guṇabhadra in 1 scroll	taisho/t0177_00.txt	Taishō	Sūtra	435-443	jātaka
taisho/t0178.csv	taisho/t0178.html	Qian Shi San Zhuan Jing 《前世三轉經》	Translated by Fa Zhu in 1 scroll	taisho/t0178_00.txt	Taishō	Sūtra	306	jātaka
taisho/t0179.csv	taisho/t0179.html	Yinse Nu Jing (Pūpāvatyāvadānā) 《銀色女經》	Translated by Buddhaśānta in 1 scroll	taisho/t0179_00.txt	Taishō	Sūtra	539	avadāna
taisho/t0180.csv	taisho/t0180.html	Guoqu Shi Fo Fen Wei Jing 《過去世佛分衛經》	Translated by Dharmarakṣa in 1 scroll	taisho/t0180_00.txt	Taishō	Sūtra	266-313	jātaka
taisho/t0181a.csv	taisho/t0181a.html	Jiu Se Lu Jing 《九色鹿經》	Translated by Zhi Qian in 1 scroll	taisho/t0181a_00.txt	Taishō	Sūtra	220-280	jātaka
taisho/t0181b.csv	taisho/t0181b.html	Fo Shuo Jiu Se Lu Jing 《佛說九色鹿經》	Translated by Zhi Qian in 1 scroll	taisho/t0181b_00.txt	Taishō	Sūtra	220-280	jātaka
taisho/t0182a.csv	taisho/t0182a.html	Lu Mu Jing 《鹿母經》	Translated by Dharmarakṣa in 1 scroll	taisho/t0182a_00.txt	Taishō	Sūtra	266-313	jātaka
taisho/t0182b.csv	taisho/t0182b.html	Fo Shuo Lu Mu Jing 《佛說鹿母經》	Translated by Dharmarakṣa in 1 scroll	taisho/t0182a_00.txt	Taishō	Sūtra	266-313	jātaka
taisho/t0183.csv	taisho/t0183.html	Yiqie Zhi Guangming Xianren Ci Xin Yinyuan Bu Shi Rou Jing 《一切智光明仙人慈心因緣不食肉經》	By an unknown translator in 1 scroll	taisho/t0183_00.txt	Taishō	Sūtra	350-431	jātaka
taisho/t0184.csv	taisho/t0184.html	Xiuxing Ben Qi Jing 《修行本起經》	Translated by Zhu Da Li and Kang Meng Xiang in 2 scrolls	taisho/t0184_00.txt	Taishō	Sūtra	197	jātaka
taisho/t0185.csv	taisho/t0185.html	Taizi Rui Ying Ben Qi Jing 《太子瑞應本起經》	Translated by Zhi Qian in 2 scrolls	taisho/t0185_00.txt	Taishō	Sūtra	223-253	jātaka
taisho/t0186.csv	taisho/t0186.html	Pu Yao Jing (Lalitavistara) 《普曜經》	Translated by Dharmarakṣa in 8 scrolls	taisho/t0186_00.txt	Taishō	Sūtra	308	jātaka
taisho/t0187.csv	taisho/t0187.html	Fang Guang Da Zhuangyan Jing (Lalitavistara) 《方廣大莊嚴經》	Translated by Divākara in 12 scrolls	taisho/t0187_00.txt	Taishō	Sūtra	683	jātaka
taisho/t0188.csv	taisho/t0188.html	Yi Chu Pusa Benqi Jing (Abhiniṣkramaṇa) 《異出菩薩本起經》	Translated by Nie Dao Zhen in 1 scroll	taisho/t0188_00.txt	Taishō	Sūtra	280-312	jātaka
taisho/t0189.csv	taisho/t0189.html	Guoqu Xianzai Yinguo Jing (Sūtra on Past and Present Causes and Effects) 《過去現在因果經》	Translated by Guṇabhadra in 4 scrolls	taisho/t0189_00.txt	Taishō	Sūtra	435-443	jātaka
taisho/t0190.csv	taisho/t0190.html	Fo Ben Xing Ji Jing (Abhiniṣkramaṇasūtra) 《佛本行集經》	Translated by Jñānagupta in 60 scrolls	taisho/t0190_00.txt	Taishō	Sūtra	587-595	jātaka
taisho/t0191.csv	taisho/t0191.html	Zhong Xu Mohe Di Jing 《佛本行集經》	Translated by Faxian in 13 scrolls	taisho/t0191_00.txt	Taishō	Sūtra	989-999	jātaka
taisho/t0192.csv	taisho/t0192.html	Fo Suo Xing Zan (Buddhacarita) 《佛所行讚》	Translated by Dharmakṣema in 5 scrolls	taisho/t0192_00.txt	Taishō	Sūtra	414-426	jātaka
taisho/t0193.csv	taisho/t0193.html	Fo Ben Xing Jing 《佛本行經》	Translated by Bao Yun in 7 scrolls	taisho/t0193_00.txt	Taishō	Sūtra	424-453	jātaka
taisho/t0194.csv	taisho/t0194.html	Sengjia Luocha Suo Ji Jing 《僧伽羅剎所集經》	Translated by Saṅghabhuti in 3 scrolls	taisho/t0194_00.txt	Taishō	Sūtra	385	jātaka
taisho/t0195.csv	taisho/t0195.html	Shi Er You Jing 《佛說十二遊經》	Translated by Kālodaka in 1 scroll	taisho/t0195_00.txt	Taishō	Sūtra	392	jātaka
taisho/t0196.csv	taisho/t0196.html	Zhong Benqi Jing 《中本起經》	Translated by Tan Guo and Kang Meng Xiang in 2 scrolls	taisho/t0196_00.txt	Taishō	Sūtra	207	jātaka
taisho/t0197.csv	taisho/t0197.html	Xingqi Xing Jing 《佛說興起行經》	Translated by Kang Meng Xiang in 2 scrolls	taisho/t0197_00.txt	Taishō	Sūtra	194-199	jātaka
taisho/t0198.csv	taisho/t0198.html	Yi Zu Jing (Arthavargīyasūtra) 《佛說義足經》	Translated by Zhi Qian in 2 scrolls	taisho/t0198_00.txt	Taishō	Sūtra	223-253	jātaka
taisho/t0199.csv	taisho/t0199.html	Fo Wu Bai Dizi Zi Shuo Benqi Jing 《佛五百弟子自說本起經》	Translated by Dharmarakṣa in 1 scroll	taisho/t0199_00.txt	Taishō	Sūtra	303	jātaka
taisho/t0200.csv	taisho/t0200.html	Zhuanji Bai Yuan Jing (Avadānaśataka) 《撰集百緣經》	Translated by Zhi Qian in 10 scrolls	taisho/t0200_00.txt	Taishō	Sūtra	223-253	avadāna
taisho/t0201.csv	taisho/t0201.html	Da Zhuangyan Lun Jing (Kalpanāmaṇḍitikā) 《大莊嚴論經》	Translated by Kumārajīva in 15 scrolls	taisho/t0201_00.txt	Taishō	Sūtra	402-412	avadāna
taisho/t0202.csv	taisho/t0202.html	Xian Yu Jing (Damamūka) 《賢愚經》	Translated by Hui Jue in 13 scrolls	taisho/t0202_00.txt	Taishō	Sūtra	445	-
taisho/t0203.csv	taisho/t0203.html	Za Baozang Jing 《雜寶藏經》	Translated by Kekaya and Tan Yao in 10 scrolls	taisho/t0203_00.txt	Taishō	Sūtra	472	-
taisho/t0204.csv	taisho/t0204.html	Za Piyu Jing 《雜譬喻經》	Translated by Lokakṣema in 1 scroll	taisho/t0204_00.txt	Taishō	Sūtra	147-186	-
taisho/t0205.csv	taisho/t0205.html	Za Piyu Jing 《雜譬喻經》	Translated by an unknown translator in 2 scrolls	taisho/t0205_00.txt	Taishō	Sūtra	25-220	-
taisho/t0206.csv	taisho/t0206.html	Jiu Za Piyu Jing 《舊雜譬喻經》	Translated by Kang Seng Hui in 2 scrolls	taisho/t0206_00.txt	Taishō	Sūtra	251	-
taisho/t0207.csv	taisho/t0207.html	Za Piyu Jing 《雜譬喻經》	Translated by Dao in 1 scroll	taisho/t0207_00.txt	Taishō	Sūtra	618-907	-
taisho/t0208.csv	taisho/t0208.html	Zhong Jing Zhuan Za Piyu 《眾經撰雜譬喻》	Compiled by Kumārajīva in 2 scrolls	taisho/t0208_00.txt	Taishō	Sūtra	384－417	-
taisho/t0209.csv	taisho/t0209.html	Hundred Parables Sutra (Saṅghasena) 《百喻經》	Translated by Gunavaddhi in 4 scrolls	taisho/t0209_00.txt	Taishō	Sūtra	492	-
taisho/t0210.csv	taisho/t0210.html	Fa Ju JIng (Dharmapada) 《法句經》	Translated by Vighna and others in 2 scrolls	taisho/t0210_00.txt	Taishō	Sūtra	224	-
taisho/t0211.csv	taisho/t0211.html	Fa Ju Piyu Jing (Dharmapada) 《法句譬喻經》	Translated by Fa Ju and Fa Li in 4 scrolls	taisho/t0211_00.txt	Taishō	Sūtra	290-306	-
taisho/t0212.csv	taisho/t0212.html	Chu Yao Jing (Dharmapada) 《出曜經》	Translated by Fo Nian in 30 scrolls	taisho/t0212_00.txt	Taishō	Sūtra	374	-
taisho/t0213.csv	taisho/t0213.html	Fa Ji Yao Song Jing (Dharmapada) 《法集要頌經》	Translated by Tian Xi Zai in 4 scrolls	taisho/t0213_00.txt	Taishō	Sūtra	985	-
taisho/t0214.csv	taisho/t0214.html	Zhi Gou Jing 《猘狗經》	Translated by Zhi Qian in 1 scroll	taisho/t0214_00.txt	Taishō	Sūtra	223-253	-
taisho/t0215.csv	taisho/t0215.html	Qun Niu Pi Jing 《群牛譬經》	Translated by Fa Ju in 1 scroll	taisho/t0215_00.txt	Taishō	Sūtra	290-307	-
taisho/t0216.csv	taisho/t0216.html	Da Yu Shi Jing 《大魚事經》	Translated by Tan Wulan in 1 scroll	taisho/t0216_00.txt	Taishō	Sūtra	381-395	-
taisho/t0217.csv	taisho/t0217.html	Piyu Jing 《譬喻經》	Translated by Yijing in 1 scroll	taisho/t0217_00.txt	Taishō	Sūtra	710	-
taisho/t0218.csv	taisho/t0218.html	Guan Ding Wang Yu Jing 《灌頂王喻經》	Translated by Dānapāla in 1 scroll	taisho/t0218_00.txt	Taishō	Sūtra	1010	-
taisho/t0219.csv	taisho/t0219.html	Yi Yu Jing (Bhiśajupamānasūtra) 《醫喻經》	Translated by Dānapāla in 1 scroll	taisho/t0219_00.txt	Taishō	Sūtra	1008	-
taisho/t0220.csv	taisho/t0220.html	The Large Sūtra on Perfection of Wisdom 《大般若波羅蜜多經》	Translated by Xuan Zang in the Tang (618—907) in 600 scrolls.	taisho/t0220_000.txt	Taishō	Sūtra	660-663	prajñāpāramitā
taisho/t0221.csv	taisho/t0221.html	Pañcaviṃśatisāhasrikā-prajñāpāramitā Sūtra 《放光般若經》	Translated by Mokṣala in the Western Jin (265-316) in 20 scrolls.	taisho/t0221_00.txt	Taishō	Sūtra	291	prajñāpāramitā
taisho/t0222.csv	taisho/t0222.html	Guang Zan Jing 《光讚經》	Translated by Dharmarakṣa in the Western Jin (265-316) in 10 scrolls.	taisho/t0222_00.txt	Taishō	Sūtra	286	prajñāpāramitā
taisho/t0223.csv	taisho/t0223.html	The Perfection of Wisdom in 25,000 Lines 《摩訶般若波羅蜜經》	The Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra	taisho/t0223_00.txt	Taishō	Sūtra	404	prajñāpāramitā
taisho/t0224.csv	taisho/t0224.html	Daoxing Bore Jing 《道行般若經》	The Perfection of Wisdom in Eight Thousand Lines or the Aṣṭasāhasrikā Prajñāpāramitā translated by Lokakṣema	taisho/t0224_00.txt	Taishō	Sūtra	179	prajñāpāramitā
taisho/t0225.csv	taisho/t0225.html	Da Ming Du Jing 《大明度經》	Translated by Zhi Qian	taisho/t0225_00.txt	Taishō	Sūtra	223-253	prajñāpāramitā
taisho/t0226.csv	taisho/t0226.html	Mohe Bore Chao Jing 《摩訶般若鈔經》	Translated by Dharmapriya and Fo Nian	taisho/t0226_00.txt	Taishō	Sūtra	382	prajñāpāramitā
taisho/t0227.csv	taisho/t0227.html	Xiaopin Boreboluomi Jing 《小品般若波羅蜜經》	The Perfection of Wisdom in Eight Thousand Lines or the Aṣṭasāhasrikā Prajñāpāramitā	taisho/t0227_00.txt	Taishō	Sūtra	408	prajñāpāramitā
taisho/t0228.csv	taisho/t0228.html	Fo Shuo Fomu Chusheng San Fa Zang Boreboluomiduo Jing 《佛說佛母出生三法藏般若波羅蜜多經》	Translated by Dānapāla 施護 in the Song	taisho/t0228_00.txt	Taishō	Sūtra	1003-1004	prajñāpāramitā
taisho/t0229.csv	taisho/t0229.html	Ratnaguṇasañcayagāthā 《佛說佛母寶德藏般若波羅蜜經》	Verses on the Collection of Precious Qualities	taisho/t0229_00.txt	Taishō	Sūtra	991	prajñāpāramitā
taisho/t0230.csv	taisho/t0230.html	Prajñapāramitānāmāṣṭaśataka 《聖八千頌般若波羅蜜多一百八名真實圓義陀羅尼經》	A dhāraṇī in the prajñāpāramitā tradition translated by Dānapāla 施護 and others in the Song	taisho/t0230_00.txt	Taishō	Sūtra	960—1279	prajñāpāramitā
taisho/t0231.csv	taisho/t0231.html	Suvikrāntavikrāmiparipṛcchāprajñāpāramitāsūtra 《勝天王般若波羅蜜經》	A dhāraṇī in the prajñāpāramitā tradition translated by Upaśūnya 月婆首那	taisho/t0231_00.txt	Taishō	Sūtra	565	prajñāpāramitā
taisho/t0232.csv	taisho/t0232.html	Mañjuśrī speaks the Large Prajñāpāramitā Sūtra 《文殊師利所說摩訶般若波羅蜜經》	A sūtra in the prajñāpāramitā tradition translated by Mandra	taisho/t0232_00.txt	Taishō	Sūtra	503	prajñāpāramitā
taisho/t0233.csv	taisho/t0233.html	Mañjuśrī speaks the Prajñāpāramitā Sūtra 《文殊師利所說般若波羅蜜經》	A sūtra in the prajñāpāramitā tradition translated by Saṅghabhara	taisho/t0233_00.txt	Taishō	Sūtra	506-520	prajñāpāramitā
taisho/t0234.csv	taisho/t0234.html	Nāgaśrīpāripṛcchāsūtra 《佛說濡首菩薩無上清淨分衛經》	A sūtra in the prajñāpāramitā tradition translated by Xiang Gong	taisho/t0234_00.txt	Taishō	Sūtra	420-479	prajñāpāramitā
taisho/t0235.csv	taisho/t0235.html	Diamond Sūtra 《金剛般若波羅蜜經》	The popular translation of this sūtra Kumārajīva with English commentary	taisho/t0235_00.txt	Taishō	Sūtra	401	prajñāpāramitā
taisho/t0236a.csv	taisho/t0236a.html	Diamond Sūtra 《金剛般若波羅蜜經》	A translation of this sūtra by Bodhiruci	taisho/t0236a_00.txt	Taishō	Sūtra	509	prajñāpāramitā
taisho/t0236b.csv	taisho/t0236b.html	Diamond Sūtra 《金剛般若波羅蜜經》	Another recension of the translation by Bodhiruci	taisho/t0236b_00.txt	Taishō	Sūtra	509	prajñāpāramitā
taisho/t0237.csv	taisho/t0237.html	Diamond Sūtra 《金剛般若波羅蜜經》	A translation of this sūtra by Paramārtha	taisho/t0237_00.txt	Taishō	Sūtra	558	prajñāpāramitā
taisho/t0238.csv	taisho/t0238.html	Diamond Sūtra 《金剛能斷般若波羅蜜經》	A translation of this sūtra by Dharmagupta	taisho/t0238_00.txt	Taishō	Sūtra	589-618	prajñāpāramitā
taisho/t0239.csv	taisho/t0239.html	Diamond Sūtra 《佛說能斷金剛般若波羅蜜多經》	A translation of this sūtra by Yi Jing	taisho/t0239_00.txt	Taishō	Sūtra	703	prajñāpāramitā
taisho/t0240.csv	taisho/t0240.html	Adhyardhaśatikāprajñāpāramitāsūtra 《實相般若波羅蜜經》	A sūtra in the Prajñāpāramitā tradition, translated to Chinese by Bodhiruci	taisho/t0240_00.txt	Taishō	Sūtra	693	prajñāpāramitā
taisho/t0241.csv	taisho/t0241.html	Vajraśekharasūtra 《金剛頂瑜伽理趣般若經》	Translated to Chinese by Vajrabodhi in the Tang	taisho/t0241_00.txt	Taishō	Sūtra	618-907	prajñāpāramitā
taisho/t0242.csv	taisho/t0242.html	Fo Shuo Bian Zhao Boreboluomi Jing 《佛說遍照般若波羅蜜經》	Translated to Chinese by Dānapāla in the Song	taisho/t0242_00.txt	Taishō	Sūtra	960-1279	prajñāpāramitā
taisho/t0243.csv	taisho/t0243.html	Da Le Jingang Bu Kong Zhenshi San Me Ye Jing 《大樂金剛不空真實三麼耶經》	Translated to Chinese by Amoghavajra in the Tang	taisho/t0243_00.txt	Taishō	Sūtra	618-907	prajñāpāramitā
taisho/t0244.csv	taisho/t0244.html	Śriparamādhyamantrākalpakhaṇḍa 《佛說最上根本大樂金剛不空三昧大教王經》	Translated to Chinese by Fa Xian in the Song	taisho/t0244_00.txt	Taishō	Sūtra	960-1279	prajñāpāramitā
taisho/t0245.csv	taisho/t0245.html	Scripture for Humane Kings 《佛說仁王般若波羅蜜經》	Thought to be an apocryphal sūtra	taisho/t0245_00.txt	Taishō	Sūtra	384－417	prajñāpāramitā
taisho/t0246.csv	taisho/t0246.html	Renwang Huguo Boreluomi Jing 《仁王護國般若波羅蜜多經》	Thought to be an apocryphal sūtra	taisho/t0246_00.txt	Taishō	Sūtra	765	prajñāpāramitā
taisho/t0247.csv	taisho/t0247.html	Fo Shuo Liao Yi Boreluomi Jing 《佛說了義般若波羅蜜多經》	Translated to Chinese by Dānapāla in the Song	taisho/t0247_00.txt	Taishō	Sūtra	960-1279	prajñāpāramitā
taisho/t0248.csv	taisho/t0248.html	Bhagavatīprajñāpāramitāpañcaśatikasūtra 《佛說五十頌聖般若波羅蜜經》	Translated to Chinese by Dānapāla in the Song	taisho/t0248_00.txt	Taishō	Sūtra	960-1279	prajñāpāramitā
taisho/t0249.csv	taisho/t0249.html	Bhagavatīprajñāpāramitāpañcaśatikasūtra 《佛說五十頌聖般若波羅蜜經》	Translated to Chinese by Dānapāla in the Song	taisho/t0249_00.txt	Taishō	Sūtra	960-1279	prajñāpāramitā
taisho/t0250.csv	taisho/t0250.html	Mohe Boreluomi Da Ming Zhou Jing 《摩訶般若波羅蜜大明呪經》	Translated to Chinese by Kumārajīva in the Later Qin	taisho/t0250_00.txt	Taishō	Sūtra	402-412	prajñāpāramitā
taisho/t0251.csv	taisho/t0251.html	Prajñāpāramitā Heart Sūtra 《般若波羅蜜多心經》	The popular translation by Xuan Zang	taisho/t0251_00.txt	Taishō	Sūtra	649	prajñāpāramitā
taisho/t0252.csv	taisho/t0252.html	Pubian Zhi Cang Boreluomiduo Xin Jing 《普遍智藏般若波羅蜜多心經》	An alternate translation of the Heart Sūtra	taisho/t0252_00.txt	Taishō	Sūtra	738	prajñāpāramitā
taisho/t0253.csv	taisho/t0253.html	Prajñāpāramitā Heart Sūtra 《般若波羅蜜多心經》	An alternate translation of the Heart Sūtra	taisho/t0253_00.txt	Taishō	Sūtra	618-907	prajñāpāramitā
